time[sec] pos_L_1[m] pos_L_2[m] pos_L_3[m] phi[deg] theta[deg] psi[deg] thrust[N] 
9.9750000000000005e-001 8.4092649354835942e+001 3.7768367244220507e+001 7.7855229109745778e+000 -6.9612630893040560e+001 7.9104681659866227e-002 9.3085667909316747e+000 4.4620307613168723e+002 
1.0000000000000000e+000 8.4505532871595193e+001 3.7734980939834600e+001 7.7986658845508785e+000 -6.9648339288086078e+001 6.4463051685149764e-002 9.3498885295899328e+000 4.4597233196159118e+002 
1.0024999999999999e+000 8.4919342192327377e+001 3.7701272107471560e+001 7.8116875316842354e+000 -6.9681879658061547e+001 4.9640100957643749e-002 9.3910135182323558e+000 4.4574158779149519e+002 
1.0049999999999999e+000 8.5334076369783816e+001 3.7667239129947369e+001 7.8245874859081823e+000 -6.9713465223439115e+001 3.4610318915950025e-002 9.4319426550345042e+000 4.4551084362139915e+002 
1.0075000000000001e+000 8.5749734469711370e+001 3.7632880416300218e+001 7.8373654594959348e+000 -6.9743479786831202e+001 1.9340008145914179e-002 9.4726776254673943e+000 4.4528009945130316e+002 
1.0100000000000000e+000 8.6166315490839153e+001 3.7598194164902779e+001 7.8500207972275646e+000 -6.9771760088949534e+001 3.8455907500944491e-003 9.5132175412585323e+000 4.4504935528120711e+002 
1.0125000000000000e+000 8.6583818524915145e+001 3.7563178973506112e+001 7.8625529270945975e+000 -6.9798044752143653e+001 -1.1857112026300869e-002 9.5535793212933449e+000 4.4481861111111112e+002 
1.0149999999999999e+000 8.7002242663459100e+001 3.7527833470286794e+001 7.8749613788541311e+000 -6.9822236387317204e+001 -2.7769762633483051e-002 9.5937767760423025e+000 4.4458786694101508e+002 
1.0175000000000001e+000 8.7421586935565216e+001 3.7492155968035860e+001 7.8872457350233631e+000 -6.9844589086998695e+001 -4.3921176486394459e-002 9.6338110381315101e+000 4.4435712277091903e+002 
1.0200000000000000e+000 8.7841850394900945e+001 3.7456144912836749e+001 7.8994053807795979e+000 -6.9864880444257025e+001 -6.0299413183106380e-002 9.6736865750330914e+000 4.4412637860082305e+002 
1.0225000000000000e+000 8.8263032100636352e+001 3.7419798840171957e+001 7.9114397585819205e+000 -6.9882981915587010e+001 -7.6903699335694062e-002 9.7134141664112903e+000 4.4389563443072700e+002 
1.0249999999999999e+000 8.8685131059567240e+001 3.7383116033453867e+001 7.9233482743049564e+000 -6.9898910257423296e+001 -9.3727116986134437e-002 9.7529637754106755e+000 4.4366489026063101e+002 
1.0275000000000001e+000 8.9108146301801099e+001 3.7346094885309640e+001 7.9351303086850180e+000 -6.9912586237821031e+001 -1.1075701561234257e-001 9.7923235976774912e+000 4.4343414609053497e+002 
1.0300000000000000e+000 8.9532076866515837e+001 3.7308733786863563e+001 7.9467855867364889e+000 -6.9924613510415867e+001 -1.2805069921990869e-001 9.8314943490072864e+000 4.4320340192043892e+002 
1.0325000000000000e+000 8.9956921796384393e+001 3.7271031212265221e+001 7.9583134892715108e+000 -6.9934867643594529e+001 -1.4560341137748742e-001 9.8704777889599686e+000 4.4297265775034293e+002 
1.0349999999999999e+000 9.0382680146268342e+001 3.7232985718933890e+001 7.9697131367928975e+000 -6.9942697964911332e+001 -1.6335798656927003e-001 9.9092648404517156e+000 4.4274191358024689e+002 
1.0375000000000001e+000 9.0809350966807145e+001 3.7194595770459593e+001 7.9809841997354312e+000 -6.9948622193472460e+001 -1.8135558042481756e-001 9.9478382477178791e+000 4.4251116941015084e+002 
1.0400000000000000e+000 9.1236933344371650e+001 3.7155860027194663e+001 7.9921262584578656e+000 -6.9952846734744142e+001 -1.9961792055350427e-001 9.9862113549440430e+000 4.4228042524005485e+002 
1.0425000000000000e+000 9.1665426284018849e+001 3.7116776857450397e+001 8.0031385258875574e+000 -6.9955116131041606e+001 -2.1812337243684046e-001 1.0024388112136652e+001 4.4204968106995881e+002 
1.0449999999999999e+000 9.2094828789690354e+001 3.7077344606189818e+001 8.0140205253493448e+000 -6.9955767229733397e+001 -2.3690611393074143e-001 1.0062347039012973e+001 4.4181893689986282e+002 
1.0475000000000001e+000 9.2525139927866690e+001 3.7037561874568610e+001 8.0247719370763377e+000 -6.9955329068104859e+001 -2.5601813429351178e-001 1.0100103417397619e+001 4.4158819272976677e+002 
1.0500000000000000e+000 9.2956358740050533e+001 3.6997427260433035e+001 8.0353919083414667e+000 -6.9953328262949213e+001 -2.7542333251034545e-001 1.0137675464569096e+001 4.4135744855967079e+002 
1.0525000000000000e+000 9.3388484214430633e+001 3.6956939192983477e+001 8.0458794772790441e+000 -6.9949217723843802e+001 -2.9507277723558856e-001 1.0175059592200025e+001 4.4112670438957474e+002 
1.0549999999999999e+000 9.3821515434441807e+001 3.6916096347600785e+001 8.0562341901727734e+000 -6.9943266325417184e+001 -3.1499785099672367e-001 1.0212267160656388e+001 4.4089596021947875e+002 
1.0575000000000001e+000 9.4255451519958612e+001 3.6874897544659696e+001 8.0664554791663576e+000 -6.9935459409619284e+001 -3.3520082450711697e-001 1.0249313951642575e+001 4.4066521604938271e+002 
1.0600000000000001e+000 9.4690291519038368e+001 3.6833341405297624e+001 8.0765427366940870e+000 -6.9925888973254231e+001 -3.5569998204917752e-001 1.0286215122965100e+001 4.4043447187928666e+002 
1.0625000000000000e+000 9.5126034489696195e+001 3.6791426558386206e+001 8.0864954044268345e+000 -6.9914765217078539e+001 -3.7651620161147498e-001 1.0322984732605212e+001 4.4020372770919067e+002 
1.0649999999999999e+000 9.5562679449115194e+001 3.6749151520631472e+001 8.0963127366336352e+000 -6.9902024883414697e+001 -3.9763999741756967e-001 1.0359614666167632e+001 4.3997298353909463e+002 
1.0674999999999999e+000 9.6000225432727234e+001 3.6706514929745580e+001 8.1059939176820990e+000 -6.9887375119759511e+001 -4.1905234062402263e-001 1.0396108667999682e+001 4.3974223936899864e+002 
1.0700000000000001e+000 9.6438671404392778e+001 3.6663515211786162e+001 8.1155378264353999e+000 -6.9870094791287940e+001 -4.4068767474814324e-001 1.0432444099624083e+001 4.3951149519890259e+002 
1.0725000000000000e+000 9.6878016400383117e+001 3.6620151011995645e+001 8.1249435709647670e+000 -6.9849793271185220e+001 -4.6251239082558426e-001 1.0468611978064564e+001 4.3928075102880655e+002 
1.0750000000000000e+000 9.7318259531862140e+001 3.6576421163210853e+001 8.1342107852273884e+000 -6.9827068071327915e+001 -4.8458316758885517e-001 1.0504640219005955e+001 4.3905000685871056e+002 
1.0774999999999999e+000 9.7759399753160636e+001 3.6532324025620525e+001 8.1433387399061559e+000 -6.9802147630795076e+001 -5.0692036937146334e-001 1.0540536948521336e+001 4.3881926268861451e+002 
1.0800000000000001e+000 9.8201436040043689e+001 3.6487858085605708e+001 8.1523261800987115e+000 -6.9774147446321123e+001 -5.2943570532373785e-001 1.0576257634040344e+001 4.3858851851851853e+002 
1.0825000000000000e+000 9.8644367479965297e+001 3.6443022221078145e+001 8.1611722215160256e+000 -6.9742729636556049e+001 -5.5209385444921411e-001 1.0611807023489234e+001 4.3835777434842248e+002 
1.0850000000000000e+000 9.9088193164428191e+001 3.6397815262845008e+001 8.1698763648455568e+000 -6.9708420204566906e+001 -5.7493719897406759e-001 1.0647215689855221e+001 4.3812703017832644e+002 
1.0874999999999999e+000 9.9532912135259778e+001 3.6352235885831121e+001 8.1784377374400421e+000 -6.9671047663878724e+001 -5.9794526980973495e-001 1.0682453719228509e+001 4.3789628600823045e+002 
1.0900000000000001e+000 9.9978523388799175e+001 3.6306282727362706e+001 8.1868552876188261e+000 -6.9630234357886124e+001 -6.2108312404098298e-001 1.0717528483454734e+001 4.3766554183813440e+002 
1.0925000000000000e+000 1.0042502596362141e+002 3.6259954522352253e+001 8.1951282678788857e+000 -6.9586166539782354e+001 -6.4437263544590673e-001 1.0752462687395759e+001 4.3743479766803841e+002 
1.0950000000000000e+000 1.0087241896780719e+002 3.6213250159088275e+001 8.2032562157363458e+000 -6.9539541023743411e+001 -6.6787610633777617e-001 1.0787286949673726e+001 4.3720405349794237e+002 
1.0974999999999999e+000 1.0132070143907369e+002 3.6166168349724302e+001 8.2112384697132157e+000 -6.9490820367735097e+001 -6.9163170957986875e-001 1.0822017283129350e+001 4.3697330932784638e+002 
1.1000000000000001e+000 1.0176987241792243e+002 3.6118707850217312e+001 8.2190742210149210e+000 -6.9440138704140153e+001 -7.1565343680538152e-001 1.0856665495419021e+001 4.3674256515775033e+002 
1.1025000000000000e+000 1.0221993097906589e+002 3.6070867580697453e+001 8.2267624083328670e+000 -6.9387001653780317e+001 -7.3990458047276775e-001 1.0891231808868190e+001 4.3651182098765429e+002 
1.1050000000000000e+000 1.0267087619560925e+002 3.6022646334389940e+001 8.2343025301935953e+000 -6.9332216264510222e+001 -7.6444941686997658e-001 1.0925718768031830e+001 4.3628107681755830e+002 
1.1074999999999999e+000 1.0312270716866598e+002 3.5974043154031335e+001 8.2416938699162827e+000 -6.9275999818208348e+001 -7.8931252762431758e-001 1.0960175588237547e+001 4.3605033264746226e+002 
1.1100000000000001e+000 1.0357542298929985e+002 3.5925057038151998e+001 8.2489354818590641e+000 -6.9218054151130275e+001 -8.1448983367637973e-001 1.0994625781137799e+001 4.3581958847736621e+002 
1.1125000000000000e+000 1.0402902257063312e+002 3.5875686351431760e+001 8.2560262206595567e+000 -6.9158238612069326e+001 -8.3995235438163729e-001 1.1029021164450253e+001 4.3558884430727022e+002 
1.1150000000000000e+000 1.0448350483951643e+002 3.5825929558596599e+001 8.2629649453335148e+000 -6.9096392554933942e+001 -8.6567257775557394e-001 1.1063334685821689e+001 4.3535810013717418e+002 
1.1174999999999999e+000 1.0493886894321281e+002 3.5775785806662157e+001 8.2697512176869594e+000 -6.9033257508398236e+001 -8.9173386432124901e-001 1.1097621891084017e+001 4.3512735596707819e+002 
1.1200000000000001e+000 1.0539511399537528e+002 3.5725254255929990e+001 8.2763841183596014e+000 -6.8968603399798269e+001 -9.1813018785440426e-001 1.1131916149571886e+001 4.3489661179698214e+002 
1.1225000000000001e+000 1.0585223902564837e+002 3.5674333733216415e+001 8.2828626073670080e+000 -6.8902226756389709e+001 -9.4484958100482974e-001 1.1166222276212325e+001 4.3466586762688610e+002 
1.1250000000000000e+000 1.0631024303281160e+002 3.5623022867211176e+001 8.2891859976661308e+000 -6.8834848889374882e+001 -9.7194343990288012e-001 1.1200528676714230e+001 4.3443512345679011e+002 
1.1274999999999999e+000 1.0676912505933049e+002 3.5571320471196543e+001 8.2953535416704511e+000 -6.8766893051027409e+001 -9.9944466179301483e-001 1.1234828093561616e+001 4.3420437928669412e+002 
1.1299999999999999e+000 1.0722888414985442e+002 3.5519225575245294e+001 8.3013638164069548e+000 -6.8697262995463262e+001 -1.0272725432166634e+000 1.1269141461569228e+001 4.3397363511659808e+002 
1.1325000000000001e+000 1.0768951928834051e+002 3.5466736969190279e+001 8.3072155035429489e+000 -6.8625393550244496e+001 -1.0553644429856688e+000 1.1303469441749341e+001 4.3374289094650203e+002 
1.1350000000000000e+000 1.0815102940203531e+002 3.5413853188130346e+001 8.3129074076722276e+000 -6.8551145285004750e+001 -1.0836923420977311e+000 1.1337778838341107e+001 4.3351214677640604e+002 
1.1375000000000000e+000 1.0861341341688438e+002 3.5360572852152323e+001 8.3184381379738355e+000 -6.8473912980021282e+001 -1.1122015877201807e+000 1.1372050682454351e+001 4.3328140260631000e+002 
1.1399999999999999e+000 1.0907667040627257e+002 3.5306895069969030e+001 8.3238064906707407e+000 -6.8393132597799834e+001 -1.1408475594590066e+000 1.1406284040827309e+001 4.3305065843621401e+002 
1.1425000000000001e+000 1.0954079940258458e+002 3.5252818731728944e+001 8.3290114919107268e+000 -6.8308926143506952e+001 -1.1696385862953493e+000 1.1440462395466362e+001 4.3281991426611796e+002 
1.1450000000000000e+000 1.1000579937386240e+002 3.5198342534146008e+001 8.3340520173605483e+000 -6.8221294712058295e+001 -1.1985782757392434e+000 1.1474571314244510e+001 4.3258917009602192e+002 
1.1475000000000000e+000 1.1047166935780076e+002 3.5143465413192715e+001 8.3389271031462258e+000 -6.8130518689687719e+001 -1.2276800035127282e+000 1.1508612216913367e+001 4.3235842592592593e+002 
1.1499999999999999e+000 1.1093840829776960e+002 3.5088185936270790e+001 8.3436359176598884e+000 -6.8037425315594319e+001 -1.2570071363789836e+000 1.1542558838043723e+001 4.3212768175582988e+002 
1.1525000000000001e+000 1.1140601520232866e+002 3.5032502988315201e+001 8.3481773631196106e+000 -6.7942073766726708e+001 -1.2865717493781890e+000 1.1576413437451972e+001 4.3189693758573384e+002 
1.1550000000000000e+000 1.1187448913685151e+002 3.4976415699510341e+001 8.3525502239413143e+000 -6.7844201019173823e+001 -1.3163513880119178e+000 1.1610193847450324e+001 4.3166619341563785e+002 
1.1575000000000000e+000 1.1234382904064613e+002 3.4919922840662849e+001 8.3567530454958856e+000 -6.7743432978971271e+001 -1.3463031962227980e+000 1.1643904267712758e+001 4.3143544924554180e+002 
1.1599999999999999e+000 1.1281403382848661e+002 3.4863023005702026e+001 8.3607846727111905e+000 -6.7640384395368201e+001 -1.3764412460717865e+000 1.1677534153843029e+001 4.3120470507544582e+002 
1.1625000000000001e+000 1.1328510254971701e+002 3.4805715149786423e+001 8.3646443213707755e+000 -6.7535816758006490e+001 -1.4068451640755710e+000 1.1711087255872627e+001 4.3097396090534977e+002 
1.1650000000000000e+000 1.1375703425763172e+002 3.4747998311623689e+001 8.3683311109705585e+000 -6.7430374500587490e+001 -1.4375733158359516e+000 1.1744587129558616e+001 4.3074321673525378e+002 
1.1675000000000000e+000 1.1422982795299006e+002 3.4689871491780771e+001 8.3718437993235426e+000 -6.7324033013070022e+001 -1.4686237592285882e+000 1.1778069269630302e+001 4.3051247256515774e+002 
1.1699999999999999e+000 1.1470348261065141e+002 3.4631333583312163e+001 8.3751809663373962e+000 -6.7216401756906436e+001 -1.4999687693141652e+000 1.1811524050351107e+001 4.3028172839506169e+002 
1.1725000000000001e+000 1.1517799715753689e+002 3.4572383291603280e+001 8.3783411896439048e+000 -6.7107339653866646e+001 -1.5315747477679460e+000 1.1844914271803004e+001 4.3005098422496570e+002 
1.1750000000000000e+000 1.1565337065189796e+002 3.4513019821770953e+001 8.3813232148521379e+000 -6.6996582730792539e+001 -1.5634261886218663e+000 1.1878258622828914e+001 4.2982024005486966e+002 
1.1775000000000000e+000 1.1612960205814629e+002 3.4453242051447532e+001 8.3841259120035900e+000 -6.6884477792681551e+001 -1.5955415853645578e+000 1.1911566676872166e+001 4.2958949588477367e+002 
1.1799999999999999e+000 1.1660669031501656e+002 3.4393048770931770e+001 8.3867481783178519e+000 -6.6771436444020381e+001 -1.6279657980957378e+000 1.1944857266723451e+001 4.2935875171467762e+002 
1.1825000000000001e+000 1.1708463441114549e+002 3.4332439054597806e+001 8.3891885292272761e+000 -6.6656877560274978e+001 -1.6606674731523920e+000 1.1978166328890849e+001 4.2912800754458158e+002 
1.1850000000000001e+000 1.1756343329330987e+002 3.4271411755468257e+001 8.3914456691485384e+000 -6.6540799508997523e+001 -1.6936540894241441e+000 1.2011494833924175e+001 4.2889726337448559e+002 
1.1875000000000000e+000 1.1804308595828093e+002 3.4209965897437741e+001 8.3935184557701135e+000 -6.6423423796437589e+001 -1.7269494184360499e+000 1.2044860985791217e+001 4.2866651920438954e+002 
1.1899999999999999e+000 1.1852359121317262e+002 3.4148099991789444e+001 8.3954052449494156e+000 -6.6304347880045498e+001 -1.7605221903068409e+000 1.2078232458550151e+001 4.2843577503429356e+002 
1.1924999999999999e+000 1.1900494784173623e+002 3.4085812329153150e+001 8.3971047378308157e+000 -6.6184100891158295e+001 -1.7944049686188079e+000 1.2111552847520317e+001 4.2820503086419751e+002 
1.1950000000000001e+000 1.1948715479343527e+002 3.4023101783608894e+001 8.3986156406830759e+000 -6.6062728421200092e+001 -1.8286089333097699e+000 1.2144813544882723e+001 4.2797428669410147e+002 
1.1975000000000000e+000 1.1997021082964477e+002 3.3959966857581925e+001 8.3999358080214748e+000 -6.5938950167998541e+001 -1.8630088889473608e+000 1.2177962288287477e+001 4.2774354252400548e+002 
1.2000000000000000e+000 1.2045411479065402e+002 3.3896406150463292e+001 8.4010636525767879e+000 -6.5812547647194592e+001 -1.8975715783102940e+000 1.2210941850243557e+001 4.2751279835390943e+002 
1.2024999999999999e+000 1.2093886571449497e+002 3.3832418808466272e+001 8.4019981367496470e+000 -6.5683896521248528e+001 -1.9323511898123573e+000 1.2243755200966858e+001 4.2728205418381344e+002 
1.2050000000000001e+000 1.2142446255183251e+002 3.3768003808763886e+001 8.4027378008761389e+000 -6.5552710950152957e+001 -1.9673359874429253e+000 1.2276391568505280e+001 4.2705131001371740e+002 
1.2075000000000000e+000 1.2191090419260422e+002 3.3703159990919367e+001 8.4032810916006611e+000 -6.5418746248201430e+001 -2.0025047274498515e+000 1.2308839482326668e+001 4.2682056584362135e+002 
1.2100000000000000e+000 1.2239818942762349e+002 3.3637885920984665e+001 8.4036265047328271e+000 -6.5280568344541265e+001 -2.0378710491579173e+000 1.2341105167854339e+001 4.2658982167352536e+002 
1.2124999999999999e+000 1.2288631713426368e+002 3.3572180488566303e+001 8.4037721209230227e+000 -6.5137054836837223e+001 -2.0733657183555461e+000 1.2373169547936147e+001 4.2635907750342938e+002 
1.2150000000000001e+000 1.2337528626076784e+002 3.3506042757035772e+001 8.4037163847662768e+000 -6.4987324390944522e+001 -2.1089728563441952e+000 1.2405030002425756e+001 4.2612833333333333e+002 
1.2175000000000000e+000 1.2386509569316945e+002 3.3439471568858465e+001 8.4034579034864620e+000 -6.4831357694266870e+001 -2.1447230773561996e+000 1.2436692743066967e+001 4.2589758916323728e+002 
1.2200000000000000e+000 1.2435574426066032e+002 3.3372465798243894e+001 8.4029945936117443e+000 -6.4667897062190519e+001 -2.1805425277949997e+000 1.2468174464809936e+001 4.2566684499314130e+002 
